TimeInSeconds,FrameTimeMs,FPS
10.77399,9.81,101.95
10.78379,10.15,98.49
10.79395,10.19,98.12
10.80414,11.01,90.83
10.81515,10.93,91.47
10.82608,9.64,103.75
10.83572,10.02,99.75
10.84574,10.33,96.77
10.85608,11.00,90.91
10.86708,10.02,99.83
10.87710,9.85,101.49
10.88695,10.23,97.78
10.89718,10.04,99.61
10.90722,11.31,88.38
10.91853,9.79,102.16
10.92832,9.77,102.36
10.93809,9.86,101.39
10.94795,10.13,98.70
10.95808,11.10,90.10
10.96918,9.04,110.59
10.97823,9.90,100.96
10.98813,10.26,97.48
10.99839,10.94,91.40
11.00933,10.31,97.00
11.01964,9.62,103.94
11.02926,9.02,110.85
11.03828,9.90,101.06
11.04818,11.22,89.11
11.05940,10.01,99.93
11.06941,9.85,101.55
11.07925,9.92,100.78
11.08918,9.22,108.44
11.09840,9.88,101.20
11.10828,11.41,87.65
11.11969,10.11,98.94
11.12980,8.65,115.63
11.13844,9.92,100.83
11.14836,10.16,98.45
11.15852,10.04,99.58
11.16856,9.96,100.44
11.17852,9.87,101.34
11.18839,10.08,99.18
11.19847,10.16,98.41
11.20863,10.25,97.53
11.21888,8.98,111.30
11.22787,9.75,102.60
11.23761,10.05,99.52
11.24766,9.96,100.40
11.25762,10.01,99.89
11.26763,9.13,109.47
11.27677,9.70,103.09
11.28647,10.24,97.64
11.29671,10.00,100.05
11.30671,9.50,105.29
11.31620,9.76,102.46
11.32596,9.71,102.94
11.33568,9.81,101.91
11.34549,9.12,109.67
11.35461,11.17,89.50
11.36578,8.89,112.46
11.37467,9.83,101.74
11.38450,10.22,97.81
11.39473,9.09,110.00
11.40382,10.00,99.95
11.41382,9.16,109.19
11.42298,9.79,102.11
11.43277,10.07,99.31
11.44284,9.93,100.69
11.45277,9.00,111.15
11.46177,8.99,111.29
11.47076,9.96,100.40
11.48072,10.27,97.37
11.49099,8.95,111.69
11.49994,9.23,108.33
11.50917,9.89,101.11
11.51906,8.62,116.04
11.52768,11.18,89.48
11.53886,9.50,105.27
11.54836,9.58,104.38
11.55794,8.99,111.23
11.56693,8.96,111.55
11.57589,11.13,89.86
11.58702,9.04,110.64
11.59606,9.20,108.67
11.60526,10.02,99.85
11.61527,8.59,116.38
11.62387,10.04,99.60
11.63391,8.87,112.75
11.64278,10.19,98.16
11.65296,8.81,113.47
11.66178,8.90,112.37
11.67068,10.38,96.33
11.68106,8.84,113.12
11.68990,10.25,97.56
11.70015,8.90,112.39
11.70904,8.73,114.49
11.71778,10.96,91.26
11.72874,9.22,108.40
11.73796,9.05,110.48
11.74701,9.91,100.96
11.75692,8.78,113.85
11.76570,10.34,96.73
11.77604,8.88,112.55
11.78493,9.17,109.08
11.79409,9.04,110.66
11.80313,8.72,114.70
11.81185,9.88,101.18
11.82173,9.23,108.33
11.83096,8.98,111.30
11.83995,8.92,112.08
11.84887,8.98,111.32
11.85785,10.10,99.00
11.86795,9.03,110.78
11.87698,9.19,108.84
11.88617,8.96,111.66
11.89512,9.03,110.71
11.90416,10.16,98.44
11.91432,8.64,115.79
11.92295,9.02,110.91
11.93197,9.13,109.56
11.94110,9.08,110.16
11.95017,9.95,100.55
11.96012,8.72,114.69
11.96884,9.32,107.31
11.97816,9.80,102.04
11.98796,9.42,106.13
11.99738,9.23,108.30
12.00661,9.38,106.60
12.01600,23.39,42.74
12.03939,4.74,211.09
12.04413,7.82,127.90
12.05195,10.00,100.03
12.06194,8.09,123.56
12.07004,9.24,108.19
12.07928,8.84,113.12
12.08812,9.07,110.21
12.09719,9.15,109.30
12.10634,8.83,113.22
12.11518,9.73,102.82
12.12490,9.17,109.03
12.13407,8.97,111.50
12.14304,9.05,110.48
12.15209,10.14,98.66
12.16223,9.29,107.62
12.17152,8.93,112.00
12.18045,8.95,111.71
12.18940,9.44,105.96
12.19884,9.84,101.63
12.20868,8.68,115.27
12.21735,8.88,112.58
12.22624,8.89,112.51
12.23513,9.20,108.74
12.24432,9.80,102.08
12.25412,9.33,107.15
12.26345,8.86,112.93
12.27231,8.99,111.22
12.28130,9.42,106.18
12.29071,9.98,100.16
12.30070,7.48,133.71
12.30818,9.91,100.88
12.31809,9.12,109.63
12.32721,9.25,108.06
12.33647,8.75,114.25
12.34522,9.21,108.61
12.35443,24.45,40.90
12.37888,4.57,218.68
12.38345,8.13,123.03
12.39158,10.98,91.09
12.40256,9.16,109.13
12.41172,7.68,130.27
12.41940,8.95,111.77
12.42834,9.10,109.89
12.43744,28.40,35.21
12.46584,4.57,218.97
12.47041,7.75,129.06
12.47816,9.31,107.40
12.48747,10.01,99.93
12.49747,8.22,121.64
12.50569,9.08,110.16
12.51477,8.72,114.63
12.52350,8.76,114.22
12.53225,10.25,97.56
12.54250,8.99,111.27
12.55149,9.01,110.93
12.56050,8.91,112.24
12.56941,9.15,109.31
12.57856,9.07,110.20
12.58764,10.21,97.96
12.59785,8.91,112.24
12.60676,8.94,111.80
12.61570,8.67,115.34
12.62437,10.21,97.98
12.63458,8.86,112.81
12.64344,9.50,105.25
12.65294,8.59,116.45
12.66153,8.99,111.25
12.67052,9.44,105.96
12.67995,9.93,100.74
12.68988,9.10,109.86
12.69898,8.75,114.33
12.70773,8.67,115.32
12.71640,9.29,107.64
12.72569,11.00,90.90
12.73669,8.98,111.42
12.74567,8.86,112.84
12.75453,9.24,108.26
12.76377,9.18,108.99
12.77294,9.90,100.96
12.78285,9.17,109.09
12.79201,9.79,102.20
12.80180,7.67,130.38
12.80947,9.46,105.75
12.81892,9.77,102.32
12.82870,9.19,108.85
12.83789,8.94,111.87
12.84682,9.28,107.72
12.85611,8.79,113.77
12.86490,10.37,96.47
12.87526,8.92,112.14
12.88418,8.70,114.90
12.89288,8.82,113.33
12.90171,9.30,107.51
12.91101,10.87,92.03
12.92187,8.22,121.64
12.93010,9.48,105.49
12.93958,9.32,107.24
12.94890,9.16,109.13
12.95806,9.04,110.62
12.96710,10.37,96.46
12.97747,8.47,118.11
12.98594,9.00,111.10
12.99494,9.03,110.73
13.00397,8.87,112.74
13.01284,11.28,88.68
13.02411,7.74,129.17
13.03186,9.43,106.10
13.04128,8.85,113.04
13.05013,9.07,110.29
13.05920,10.10,99.05
13.06929,8.72,114.62
13.07802,8.80,113.67
13.08681,9.24,108.22
13.09605,8.90,112.37
13.10495,15.46,64.69
13.12041,3.47,288.04
13.12388,9.20,108.65
13.13309,9.09,109.99
13.14218,9.06,110.40
13.15124,9.27,107.87
13.16051,8.48,117.97
13.16898,8.84,113.06
13.17783,9.49,105.37
13.18732,8.86,112.84
13.19618,9.20,108.64
13.20539,9.76,102.43
13.21515,9.12,109.60
13.22427,9.05,110.45
13.23333,9.35,107.00
13.24267,10.14,98.62
13.25281,8.49,117.73
13.26131,9.03,110.77
13.27034,9.02,110.80
13.27936,9.11,109.72
13.28847,9.02,110.84
13.29750,9.77,102.31
13.30727,9.09,109.98
13.31636,8.22,121.62
13.32458,9.07,110.23
13.33366,9.23,108.39
13.34288,9.56,104.59
13.35244,9.14,109.46
13.36158,8.98,111.38
13.37056,8.85,113.00
13.37941,9.07,110.25
13.38848,9.12,109.61
13.39760,9.94,100.59
13.40754,8.09,123.62
13.41563,9.23,108.32
13.42486,8.93,111.99
13.43379,8.72,114.74
13.44251,9.84,101.67
13.45234,8.31,120.40
13.46065,8.88,112.58
13.46953,9.16,109.20
13.47869,8.96,111.59
13.48765,10.15,98.56
13.49780,8.86,112.85
13.50666,8.21,121.84
13.51487,9.28,107.76
13.52414,8.92,112.15
13.53306,8.46,118.16
13.54152,10.20,98.03
13.55173,25.11,39.83
13.57683,3.80,263.03
13.58063,8.91,112.21
13.58955,9.05,110.54
13.59859,9.06,110.44
13.60765,7.99,125.19
13.61563,9.24,108.26
13.62487,7.86,127.28
13.63273,9.86,101.41
13.64259,9.23,108.35
13.65182,7.95,125.78
13.65977,8.93,111.97
13.66870,8.83,113.26
13.67753,9.32,107.34
13.68684,9.95,100.51
13.69679,8.48,117.87
13.70528,9.03,110.73
13.71431,8.36,119.62
13.72267,8.95,111.73
13.73162,9.55,104.70
13.74117,9.58,104.39
13.75075,8.14,122.91
13.75888,8.83,113.30
13.76771,9.16,109.11
13.77688,9.84,101.61
13.78672,8.27,120.90
13.79499,9.27,107.92
13.80426,9.67,103.43
13.81392,7.77,128.74
13.82169,10.46,95.63
13.83215,8.82,113.37
13.84097,9.12,109.70
13.85008,8.79,113.74
13.85888,9.09,110.01
13.86797,8.09,123.62
13.87606,10.22,97.86
13.88627,9.08,110.15
13.89535,8.71,114.84
13.90406,8.81,113.47
13.91287,9.30,107.57
13.92217,9.79,102.10
13.93196,8.31,120.36
13.94027,8.89,112.48
13.94916,9.13,109.49
13.95830,9.06,110.41
13.96735,10.91,91.65
13.97827,8.07,123.90
13.98634,8.65,115.67
13.99498,8.83,113.26
14.00381,9.38,106.56
14.01320,9.94,100.63
14.02313,10.00,100.00
14.03313,49.33,20.27
14.08246,4.62,216.36
14.08708,7.94,126.02
14.09502,8.15,122.77
14.10316,9.23,108.33
14.11239,8.88,112.64
14.12127,9.95,100.53
14.13122,9.15,109.28
14.14037,8.77,114.03
14.14914,9.05,110.44
14.15819,8.99,111.18
14.16719,10.11,98.96
14.17729,8.98,111.34
14.18627,9.06,110.35
14.19534,9.36,106.81
14.20470,8.63,115.89
14.21333,9.87,101.36
14.22319,8.29,120.58
14.23149,10.03,99.67
14.24152,8.71,114.78
14.25023,8.92,112.14
14.25915,10.22,97.81
14.26937,8.08,123.81
14.27745,9.07,110.28
14.28652,8.97,111.43
14.29549,8.82,113.44
14.30431,9.86,101.45
14.31417,9.21,108.62
14.32337,9.02,110.87
14.33239,9.27,107.85
14.34166,8.70,114.91
14.35037,10.19,98.17
14.36055,8.99,111.21
14.36954,9.00,111.16
14.37854,9.29,107.65
14.38783,8.49,117.79
14.39632,9.76,102.43
14.40608,9.43,106.06
14.41551,8.80,113.68
14.42431,9.07,110.28
14.43338,8.86,112.91
14.44223,9.58,104.34
14.45182,9.87,101.28
14.46169,9.14,109.46
14.47083,9.05,110.45
14.47988,8.43,118.56
14.48831,9.24,108.24
14.49755,10.07,99.26
14.50763,8.90,112.41
14.51652,8.85,112.96
14.52538,9.31,107.43
14.53469,7.99,125.10
14.54268,11.00,90.88
14.55368,9.17,109.06
14.56285,9.07,110.22
14.57192,7.72,129.59
14.57964,9.79,102.10
14.58944,10.18,98.22
14.59962,8.92,112.05
14.60854,9.18,108.94
14.61772,9.89,101.12
14.62761,8.38,119.30
14.63599,10.00,99.96
14.64600,8.92,112.13
14.65491,9.20,108.72
14.66411,9.65,103.58
14.67377,8.83,113.28
14.68260,9.13,109.54
14.69172,10.97,91.18
14.70269,7.91,126.38
14.71060,9.11,109.78
14.71971,9.10,109.91
14.72881,10.15,98.55
14.73896,9.94,100.58
14.74890,9.11,109.73
14.75801,8.53,117.18
14.76655,8.97,111.51
14.77552,9.53,104.91
14.78505,10.60,94.38
14.79564,8.41,118.89
14.80406,9.70,103.13
14.81375,8.88,112.61
14.82263,9.27,107.91
14.83190,10.22,97.85
14.84212,9.20,108.65
14.85132,8.46,118.21
14.85978,8.96,111.61
14.86874,9.33,107.22
14.87807,9.87,101.29
14.88794,10.03,99.74
14.89797,8.97,111.50
14.90694,8.79,113.74
14.91573,9.11,109.79
14.92484,10.04,99.56
14.93488,9.43,106.00
14.94432,8.76,114.20
14.95307,9.67,103.44
14.96274,9.27,107.87
14.97201,9.27,107.86
14.98128,9.78,102.21
14.99106,8.79,113.72
14.99986,9.23,108.37
15.00909,10.24,97.62
15.01933,9.60,104.11
15.02894,9.49,105.39
15.03842,8.61,116.11
15.04704,8.89,112.52
15.05592,9.11,109.78
15.06503,10.19,98.09
15.07523,10.03,99.73
15.08525,16.90,59.15
15.10216,4.96,201.79
15.10712,9.05,110.46
15.11617,9.95,100.46
15.12612,9.31,107.39
15.13543,9.94,100.61
15.14537,9.01,111.03
15.15438,8.89,112.53
15.16327,10.02,99.84
15.17328,9.97,100.29
15.18325,9.71,103.02
15.19296,9.55,104.70
15.20251,8.83,113.21
15.21134,10.29,97.14
15.22164,9.01,111.03
15.23065,9.61,104.03
15.24026,8.97,111.43
15.24923,10.20,98.07
15.25943,9.99,100.08
15.26942,8.86,112.86
15.27828,9.80,102.07
15.28808,9.25,108.09
15.29733,9.08,110.13
15.30641,10.24,97.61
15.31666,10.09,99.10
15.32675,8.52,117.43
15.33526,9.76,102.43
15.34503,9.28,107.72
15.35431,10.03,99.68
15.36434,10.19,98.14
15.37453,34.04,29.38
15.40857,3.83,261.36
15.41240,9.00,111.06
15.42140,9.12,109.65
15.43052,9.07,110.25
15.43959,9.03,110.80
15.44862,9.78,102.30
15.45839,10.04,99.60
15.46843,8.97,111.45
15.47741,9.11,109.82
15.48651,9.97,100.27
15.49648,10.09,99.09
15.50657,9.94,100.62
15.51651,9.12,109.65
15.52563,9.09,110.00
15.53472,8.44,118.47
15.54317,9.16,109.23
15.55232,11.23,89.03
15.56355,8.75,114.23
15.57231,11.10,90.10
15.58341,8.02,124.72
15.59142,9.14,109.41
15.60056,11.03,90.66
15.61159,9.42,106.11
15.62102,8.63,115.89
15.62965,8.78,113.92
15.63843,8.81,113.45
15.64724,11.30,88.47
15.65854,9.90,100.99
15.66844,10.44,95.80
15.67888,8.42,118.80
15.68730,9.22,108.49
15.69652,9.94,100.59
15.70646,10.06,99.43
15.71652,9.43,106.06
15.72594,9.57,104.50
15.73551,9.89,101.15
15.74540,9.16,109.15
15.75456,9.74,102.68
15.76430,10.22,97.82
15.77452,7.88,126.90
15.78240,10.31,96.95
15.79272,11.04,90.55
15.80376,11.46,87.29
15.81522,6.60,151.45
15.82182,8.93,112.02
15.83075,9.85,101.51
15.84060,10.13,98.68
15.85073,8.82,113.43
15.85955,10.18,98.20
15.86973,8.80,113.63
15.87853,9.14,109.37
15.88767,10.04,99.56
15.89772,10.43,95.89
15.90815,9.07,110.25
15.91722,8.46,118.22
15.92568,8.81,113.53
15.93448,11.38,87.86
15.94587,8.86,112.88
15.95473,9.75,102.54
15.96448,9.45,105.86
15.97392,9.26,108.02
15.98318,10.14,98.66
15.99332,9.07,110.27
16.00239,10.04,99.57
16.01243,9.89,101.11
16.02232,8.65,115.58
16.03097,10.14,98.59
16.04111,9.15,109.30
16.05026,8.77,114.01
16.05903,9.88,101.21
16.06892,9.33,107.18
16.07825,9.91,100.89
16.08816,10.14,98.65
16.09829,9.19,108.81
16.10748,10.09,99.10
16.11758,15.46,64.66
16.13304,4.47,223.53
16.13751,9.56,104.56
16.14708,10.56,94.70
16.15764,7.73,129.41
16.16536,10.00,100.04
16.17536,12.50,79.97
16.18786,19.03,52.55
16.20690,7.89,126.69
16.21479,7.44,134.37
16.22223,8.80,113.58
16.23104,10.48,95.41
16.24152,9.67,103.37
16.25119,8.05,124.20
16.25924,9.94,100.65
16.26918,9.93,100.66
16.27911,9.24,108.28
16.28835,10.10,98.99
16.29845,9.31,107.38
16.30776,8.60,116.32
16.31636,10.64,93.99
16.32700,9.35,106.93
16.33635,8.78,113.90
16.34513,11.08,90.24
16.35621,8.19,122.07
16.36440,10.93,91.51
16.37533,9.18,108.91
16.38451,9.05,110.54
16.39356,9.21,108.59
16.40277,9.60,104.12
16.41237,10.00,99.97
16.42238,9.50,105.27
16.43188,9.61,104.01
16.44149,9.14,109.46
16.45063,8.87,112.78
16.45949,10.94,91.45
16.47043,9.24,108.18
16.47967,10.69,93.54
16.49036,8.44,118.44
16.49881,9.21,108.62
16.50801,9.61,104.05
16.51762,11.05,90.52
16.52867,8.02,124.76
16.53668,9.14,109.45
16.54582,9.61,104.09
16.55543,10.20,98.04
16.56563,16.48,60.66
16.58211,4.39,227.92
16.58650,9.11,109.79
16.59561,8.81,113.46
16.60442,9.97,100.34
16.61439,9.73,102.77
16.62412,8.97,111.51
16.63309,14.90,67.14
16.64798,6.64,150.60
16.65462,10.34,96.74
16.66496,8.70,114.91
16.67366,10.23,97.73
16.68389,8.46,118.20
16.69235,9.48,105.54
16.70183,9.66,103.51
16.71149,9.02,110.89
16.72051,9.64,103.78
16.73014,9.92,100.85
16.74006,9.77,102.33
16.74983,10.01,99.92
16.75984,8.95,111.67
16.76880,10.14,98.61
16.77894,15.61,64.07
16.79454,4.15,240.95
16.79869,35.44,28.22
16.83414,5.23,191.24
16.83936,9.26,107.93
16.84863,9.20,108.73
16.85783,8.98,111.33
16.86681,11.05,90.46
16.87786,9.18,108.97
16.88704,9.03,110.77
16.89607,10.18,98.26
16.90624,8.54,117.09
16.91479,9.14,109.43
16.92392,10.04,99.65
16.93396,9.85,101.54
16.94381,10.18,98.27
16.95398,8.77,114.08
16.96275,9.27,107.89
16.97202,10.00,100.03
16.98201,10.23,97.74
16.99225,10.01,99.94
17.00225,9.01,110.93
17.01127,10.24,97.66
17.02151,8.42,118.78
17.02993,10.07,99.26
17.04000,10.32,96.88
17.05032,9.72,102.87
17.06004,8.96,111.66
17.06900,9.21,108.63
17.07821,10.12,98.85
17.08832,10.13,98.76
17.09845,8.62,116.02
17.10707,9.92,100.76
17.11699,9.22,108.44
17.12621,9.75,102.58
17.13596,9.03,110.75
17.14499,10.00,99.98
17.15499,10.41,96.10
17.16540,9.02,110.80
17.17442,10.17,98.35
17.18459,9.82,101.88
17.19441,8.68,115.25
17.20308,10.04,99.59
17.21312,10.24,97.61
17.22337,8.93,111.99
17.23230,10.18,98.20
17.24248,9.89,101.11
17.25237,10.15,98.54
17.26252,9.02,110.85
17.27154,11.10,90.08
17.28264,9.65,103.63
17.29229,8.08,123.81
17.30037,10.13,98.70
17.31050,9.84,101.66
17.32034,8.01,124.80
17.32835,10.29,97.16
17.33864,8.73,114.58
17.34737,10.21,97.97
17.35758,7.76,128.82
17.36534,10.29,97.15
17.37563,10.11,98.93
17.38574,8.76,114.16
17.39450,8.67,115.28
17.40317,9.33,107.17
17.41251,8.94,111.85
17.42145,10.18,98.28
17.43162,8.89,112.53
17.44051,9.11,109.72
17.44962,10.04,99.57
17.45966,9.08,110.11
17.46875,10.01,99.91
17.47876,8.75,114.29
17.48751,8.75,114.34
17.49625,9.31,107.39
17.50556,8.89,112.51
17.51445,9.99,100.09
17.52444,8.84,113.07
17.53329,8.34,119.94
17.54162,9.81,101.93
17.55144,9.66,103.55
17.56109,9.75,102.55
17.57084,8.48,117.95
17.57932,7.94,126.02
17.58726,9.31,107.37
17.59657,8.89,112.50
17.60546,10.17,98.32
17.61563,10.00,100.02
17.62563,7.98,125.24
17.63361,9.89,101.07
17.64351,8.51,117.47
17.65202,9.89,101.16
17.66191,10.03,99.71
17.67194,8.46,118.24
17.68039,9.38,106.66
17.68977,8.64,115.69
17.69841,9.09,110.03
17.70750,9.98,100.15
17.71749,8.98,111.36
17.72647,9.19,108.87
17.73565,10.04,99.55
17.74570,9.16,109.18
17.75486,9.69,103.18
17.76455,8.87,112.73
17.77342,9.29,107.69
17.78270,8.85,112.94
17.79156,9.46,105.68
17.80102,9.46,105.76
17.81048,10.46,95.63
17.82093,8.87,112.69
17.82981,8.98,111.31
17.83879,9.23,108.40
17.84802,9.53,104.88
17.85755,9.00,111.09
17.86655,9.00,111.13
17.87555,9.07,110.19
17.88462,9.12,109.63
17.89375,10.05,99.55
17.90379,9.19,108.79
17.91298,8.97,111.45
17.92196,9.24,108.20
17.93120,9.08,110.19
17.94027,9.85,101.54
17.95012,9.98,100.24
17.96010,9.07,110.30
17.96916,8.74,114.37
17.97791,8.22,121.63
17.98613,9.72,102.86
17.99585,9.19,108.80
18.00504,9.98,100.23
18.01502,9.09,109.98
18.02411,9.06,110.42
18.03317,8.66,115.48
18.04183,9.99,100.09
18.05182,9.34,107.04
18.06116,8.83,113.24
18.06999,9.05,110.49
18.07904,9.74,102.71
18.08878,9.07,110.21
18.09785,10.25,97.53
18.10810,9.18,108.90
18.11729,9.28,107.72
18.12657,8.53,117.23
18.13510,8.83,113.22
18.14393,9.99,100.08
18.15393,9.08,110.18
18.16300,10.53,94.94
18.17353,8.48,117.86
18.18202,9.91,100.90
18.19193,8.13,123.03
18.20006,10.23,97.75
18.21029,9.06,110.33
18.21935,8.68,115.17
18.22803,9.83,101.76
18.23786,9.20,108.74
18.24706,8.88,112.61
18.25594,9.06,110.33
18.26500,10.02,99.77
18.27503,10.15,98.52
18.28517,9.06,110.40
18.29423,9.21,108.57
18.30344,9.00,111.08
18.31245,8.75,114.34
18.32119,9.92,100.79
18.33111,9.21,108.54
18.34033,8.80,113.65
18.34913,9.07,110.24
18.35820,8.85,113.03
18.36704,9.26,107.98
18.37631,9.86,101.46
18.38616,9.26,107.95
18.39543,9.06,110.40
18.40448,8.57,116.68
18.41305,8.99,111.27
18.42204,10.21,97.95
18.43225,9.00,111.11
18.44125,8.91,112.19
18.45016,9.07,110.30
18.45923,9.26,107.99
18.46849,52.43,19.07
18.52092,5.43,184.10
18.52636,8.04,124.44
18.53439,8.68,115.21
18.54307,8.13,122.99
18.55120,9.08,110.13
18.56028,10.08,99.24
18.57036,8.89,112.54
18.57924,8.97,111.51
18.58821,10.53,94.96
18.59874,8.84,113.11
18.60758,9.90,101.03
18.61748,10.17,98.29
18.62766,7.71,129.68
18.63537,30.17,33.14
18.66554,5.03,198.99
18.67056,10.80,92.63
18.68136,5.86,170.58
18.68722,8.93,112.03
18.69615,9.40,106.41
18.70554,9.96,100.43
18.71550,9.23,108.31
18.72473,9.07,110.29
18.73380,9.88,101.26
18.74368,9.46,105.71
18.75314,9.35,106.91
18.76249,8.89,112.55
18.77138,9.18,108.89
18.78056,8.80,113.66
18.78936,9.96,100.36
18.79932,10.07,99.27
18.80939,9.37,106.69
18.81877,9.11,109.76
18.82788,8.64,115.72
18.83652,9.01,111.04
18.84553,11.05,90.46
18.85658,8.89,112.50
18.86547,9.08,110.12
18.87455,9.75,102.56
18.88430,9.28,107.78
18.89358,9.91,100.91
18.90349,9.18,108.91
18.91267,9.27,107.82
18.92194,8.79,113.75
18.93074,8.83,113.31
18.93956,10.36,96.50
18.94992,8.87,112.71
18.95880,8.79,113.82
18.96758,8.97,111.45
18.97655,9.03,110.76
18.98558,10.31,97.04
18.99589,9.95,100.52
19.00584,9.27,107.83
19.01511,9.45,105.82
19.02456,7.87,127.02
19.03243,9.63,103.86
19.04206,9.64,103.69
19.05171,9.04,110.62
19.06075,8.97,111.42
19.06972,10.05,99.46
19.07978,9.10,109.88
19.08888,10.07,99.30
19.09895,9.18,108.99
19.10812,8.66,115.53
19.11678,8.75,114.28
19.12553,10.13,98.68
19.13566,9.07,110.30
19.14473,10.22,97.87
19.15495,10.89,91.79
19.16584,24.35,41.08
19.19019,4.60,217.49
19.19478,9.49,105.36
19.20427,9.64,103.76
19.21391,7.91,126.40
19.22182,9.00,111.06
19.23083,11.02,90.77
19.24184,10.14,98.64
19.25198,9.01,111.01
19.26099,8.74,114.46
19.26973,9.40,106.39
19.27913,9.88,101.25
19.28900,9.06,110.39
19.29806,10.06,99.38
19.30812,8.71,114.75
19.31684,8.81,113.49
19.32565,10.19,98.18
19.33584,8.94,111.83
19.34478,9.13,109.55
19.35391,10.01,99.89
19.36392,9.98,100.21
19.37390,9.03,110.74
19.38293,9.19,108.87
19.39211,9.37,106.67
19.40149,8.57,116.72
19.41005,9.79,102.17
19.41984,10.19,98.15
19.43003,10.18,98.20
19.44021,8.89,112.53
19.44910,8.80,113.58
19.45791,9.32,107.32
19.46722,9.97,100.33
19.47719,9.19,108.77
19.48639,10.03,99.74
19.49641,8.81,113.49
19.50522,8.71,114.77
19.51394,10.15,98.56
19.52408,8.96,111.58
19.53304,9.06,110.39
19.54210,9.86,101.40
19.55197,9.06,110.33
19.56103,10.32,96.88
19.57135,8.94,111.88
19.58029,9.22,108.42
19.58951,8.70,114.97
19.59821,9.73,102.74
19.60794,9.27,107.92
19.61721,9.90,101.03
19.62711,9.18,108.96
19.63629,8.78,113.89
19.64507,10.14,98.61
19.65521,9.21,108.57
19.66442,9.92,100.80
19.67434,9.52,105.08
19.68386,9.52,105.05
19.69337,8.78,113.84
19.70216,9.06,110.39
19.71122,9.93,100.66
19.72115,9.49,105.34
19.73065,9.64,103.73
19.74029,9.03,110.79
19.74931,9.06,110.36
19.75837,10.30,97.10
19.76867,9.91,100.90
19.77858,8.82,113.32
19.78741,8.98,111.35
19.79639,9.04,110.57
19.80543,10.98,91.06
19.81641,8.91,112.26
19.82532,8.94,111.90
19.83426,9.20,108.74
19.84346,9.12,109.70
19.85257,10.09,99.12
19.86266,9.21,108.57
19.87187,9.66,103.47
19.88154,8.79,113.74
19.89033,9.09,109.99
19.89942,9.95,100.49
19.90937,9.09,110.02
19.91846,9.04,110.57
19.92750,8.98,111.34
19.93648,9.94,100.65
19.94642,9.28,107.71
19.95570,10.02,99.81
19.96572,9.90,100.96
19.97563,7.71,129.67
19.98334,9.38,106.58
19.99272,9.88,101.18
20.00261,8.94,111.80
20.01155,10.08,99.18
20.02163,7.81,127.96
20.02945,10.09,99.09
20.03954,10.12,98.84
20.04966,9.38,106.57
20.05904,8.06,124.05
20.06710,8.82,113.44
20.07592,10.11,98.88
20.08603,9.22,108.46
20.09525,9.98,100.20
20.10523,8.73,114.49
20.11396,9.23,108.40
20.12319,9.19,108.81
20.13238,9.95,100.47
20.14233,9.21,108.62
20.15154,8.58,116.52
20.16012,9.86,101.43
20.16998,9.40,106.40
20.17938,8.84,113.09
20.18822,10.24,97.70
20.19846,8.71,114.87
20.20716,8.99,111.21
20.21615,10.22,97.85
20.22637,9.04,110.57
20.23542,10.23,97.72
20.24565,9.50,105.25
20.25515,9.01,111.03
20.26416,9.18,108.99
20.27333,9.91,100.92
20.28324,9.13,109.52
20.29237,8.78,113.91
20.30115,9.11,109.83
20.31026,9.00,111.12
20.31926,10.32,96.87
20.32958,9.92,100.76
20.33951,8.76,114.17
20.34826,8.88,112.57
20.35715,9.25,108.10
20.36640,9.97,100.31
20.37637,9.08,110.17
20.38544,8.96,111.62
20.39440,9.92,100.85
20.40432,9.18,108.95
20.41350,9.16,109.23
20.42265,10.19,98.16
20.43284,8.68,115.21
20.44152,8.81,113.47
20.45033,10.51,95.12
20.46085,8.94,111.86
20.46979,10.06,99.43
20.47984,9.07,110.19
20.48892,9.06,110.42
20.49797,9.02,110.91
20.50699,10.31,96.95
20.51731,8.86,112.91
20.52616,8.74,114.46
20.53490,9.81,101.94
20.54471,9.22,108.45
20.55393,8.93,112.02
20.56286,10.10,98.99
20.57296,9.08,110.13
20.58204,9.32,107.27
20.59136,8.73,114.53
20.60009,9.24,108.19
20.60934,11.04,90.58
20.62038,8.51,117.50
20.62889,8.93,112.01
20.63781,9.19,108.87
20.64700,9.15,109.27
20.65615,9.91,100.91
20.66606,8.81,113.45
20.67488,10.13,98.68
20.68501,9.35,107.00
20.69435,9.09,109.99
20.70345,9.98,100.22
20.71343,8.59,116.39
20.72202,9.03,110.76
20.73105,9.28,107.71
20.74033,9.74,102.72
20.75007,9.30,107.56
20.75936,9.64,103.73
20.76900,9.13,109.55
20.77813,9.12,109.62
20.78725,9.12,109.71
20.79637,10.23,97.78
20.80659,8.70,114.88
20.81530,8.70,114.93
20.82400,10.11,98.87
20.83411,7.97,125.42
20.84209,10.05,99.48
20.85214,9.87,101.36
20.86201,8.32,120.15
20.87033,9.89,101.08
20.88022,9.27,107.86
20.88949,10.01,99.86
20.89951,8.58,116.55
20.90809,9.17,108.99
20.91726,9.04,110.58
20.92631,8.91,112.22
20.93522,9.23,108.29
20.94445,9.88,101.18
20.95433,8.98,111.41
20.96331,9.21,108.58
20.97252,9.30,107.49
20.98182,8.91,112.20
20.99074,9.81,101.98
21.00054,10.94,91.40
21.01148,17.10,58.49
21.02858,4.72,211.92
21.03330,10.12,98.86
21.04341,8.95,111.69
